0.76054,2.166,3.1617,0.79287,2.1091,1.8042,2.8318,1.8705,1.3778,0.96138,3.1692,1.9788,1.5993,2.9148,1.1879,2.5398,0.92464,1.6605,1.7497,0.77454,2.2266,3.3379,1.4479,2.3997,2.5314,2.6197,1.6171,2.14,2.304,2.1464,1.3994,1.8551,2.417,2.2829,3.224,1.8715,2.9877,1.5736,2.5572,1.121,2.0079,1.0758,0,2.1998,1.8339,2.1688,2.3383,1.2236,1.1202,3.1267,2.0157,1.6436,1.6408,1.0429,1.4356,1.7098,0.94425,2.1597,1.7419,3.8533,3.21,3.938,2.7023,1.7194,3.6867,1.9119,1.9055,2.9554,3.5036,2.5923,2.8415,1.9313,2.4567,2.8424,2.5124,4.0601,2.8666,3.8604,2.7993,1.9195,3.0064,3.2855,3.1156,3.9632,1.6313,2.9614,3.5107,3.4839,3.3647,2.7124,4.437,3.746,4.2071,2.1631,2.5899,3.4903,3.252,2.908,2.3392,2.3967,2.709,4.083,2.1607,2.9438,2.1309,3.8918,3.8074,2.5788,3.3333,2.6006,2.4793,3.1531,3.4263,2.5113,3.6957,3.8604,2.6731,2.2703,3.5909,2.6711,2.7271,3.3573,3.0269,2.6773,1.9683,2.1374,2.8565,4.0185,1.9206,2.9288,2.6602,3.2605,3.7283,3.2167,4.2302,4.8021,4.1648,4.5757,3.805,4.3276,3.9663,2.9478,3.8165,3.3448,3.8603,3.5238,4.6379,4.1526,3.3035,4.2378,3.595,2.9827,2.2797,3.1776,4.2006,4.709,4.3097,4.5402,2.9154,3.7157,3.7818,2.9203,4.4253,3.1036,3.6942,3.5396,2.5371,3.4379,2.8072,3.7082,5.1453,4.4544,2.4382,4.3698,3.5407,3.9901,3.5136,3.7787
2.0813,2.96,2.3948,2.2818,2.2365,3.6415,2.6753,1.6351,1.1805,1.3536,2.7189,3.4069,1.266,2.0797,2.5932,2.8279,2.4485,2.63,3.0502,1.2031,1.7947,1.8252,1.0071,3.0868,2.0991,1.7709,2.7003,0.76184,2.2909,2.3909,2.1429,1.8826,2.4585,2.5067,2.6216,1.8287,1.8872,2.4785,2.4761,2.2458,2.4902,1.8198,2.1998,0,1.8895,2.2692,1.8045,1.7853,1.6748,2.3039,2.6145,3.2438,2.6837,3.1956,1.9301,1.8992,1.4548,2.8042,2.5537,3.1583,2.4197,2.3774,2.1121,2.1316,2.7744,2.365,3.0642,1.8605,3.1032,2.6188,2.235,2.7653,2.4958,2.9334,2.2074,3.9868,2.165,2.8131,1.6781,2.0104,3.5191,2.3695,3.5856,2.3086,1.6051,2.2424,3.405,3.198,2.0382,2.7127,3.5286,2.1058,2.8124,1.9368,2.8628,3.8818,2.5005,1.3961,2.8775,2.3206,3.2547,2.8681,3.1767,1.5788,3.145,1.6602,2.7706,2.0742,2.5865,2.2295,1.4057,1.6106,3.3781,2.5377,2.0138,3.1444,1.1009,1.8027,2.2058,1.133,2.6367,2.9994,3.5358,2.1337,2.6014,2.4532,2.3993,3.5785,2.4708,3.3669,1.4188,2.2295,3.4647,2.0122,2.8513,2.8662,2.6958,2.7586,2.2333,3.2781,2.9209,2.5909,3.594,2.5027,2.874,2.5173,3.8822,1.8917,2.7031,2.9167,3.6271,3.556,2.504,2.0343,3.376,2.7426,2.0079,3.283,3.6805,3.5751,2.263,1.7998,2.7088,2.0819,2.9653,3.4649,2.3202,2.8087,2.8952,2.2474,2.6787,2.4683,1.9624,2.1435,2.9771,2.7627,4.0621,2.3679
1.3543,2.4012,1.473,1.9668,1.6134,1.3523,1.5374,1.3255,1.7808,1.5498,1.7164,2.1117,2.6103,1.4092,1.9652,1.1926,1.3057,1.8726,1.8088,1.6654,1.2555,1.8931,1.6669,1.9184,1.9945,1.8198,1.2504,1.1156,1.8935,1.5174,1.2871,1.1483,0.64982,1.3875,1.6602,1.4543,1.1541,0.5889,2.5091,1.3442,1.6974,1.3013,1.8339,1.8895,0,0.94304,1.296,1.2142,1.4695,1.4898,1.2696,1.9802,1.5898,2.0557,0.85948,1.2164,1.8278,1.9055,1.8516,3.3791,2.5441,1.7246,1.9199,1.3426,3.0784,2.7654,1.9146,0.86501,1.3282,1.8889,1.8183,1.5043,2.7879,1.175,2.1231,2.0749,0.97756,1.3865,1.6551,1.6394,1.7409,1.9649,2.1765,2.153,2.1859,1.1193,2.4614,2.3744,1.4793,1.8453,2.3198,1.6256,2.029,1.3768,1.641,1.6086,1.7586,1.2183,1.0317,1.5186,2.8892,2.5215,1.1754,1.4394,1.2551,2.0649,1.44,1.8028,2.5016,1.7696,1.9859,1.5478,2.7746,2.9702,1.6203,2.8046,1.6599,2.2789,3.5567,1.0609,2.1612,3.0334,2.0429,2.4502,2.2948,1.7407,2.2284,2.2332,2.3201,2.9326,2.1722,2.679,3.1188,1.702,2.761,2.9267,3.0959,3.7823,2.9922,2.8474,3.4371,2.0693,2.7274,2.7232,1.9335,1.7667,2.9056,2.8023,1.9485,1.8253,3.1506,2.8626,2.5176,3.2098,2.6946,3.2545,2.8816,3.9092,2.6239,2.8114,2.6796,2.6214,2.3674,2.5527,3.0028,2.8531,2.6431,2.4075,2.7635,2.2883,2.7633,3.644,2.3304,3.1981,2.3569,2.7068,2.761,2.6678
1.8886,3.5811,3.4389,2.5309,2.0922,2.3358,2.6123,1.8534,2.1373,2.0422,2.2694,2.6792,3.498,2.5364,3.0808,1.9878,1.8868,2.0062,2.4548,1.3985,2.6515,3.4493,2.6931,2.263,2.4877,2.3389,1.2778,2.1244,3.1015,2.5412,1.8199,2.364,1.6347,1.9949,2.8905,2.4811,2.0794,1.068,3.0486,1.5064,3.449,2.1133,2.1688,2.2692,0.94304,0,2.0773,2.372,2.4057,1.9282,2.4655,2.5126,1.8353,2.9382,1.6126,2.5302,2.4225,3.1766,2.6449,5.045,3.421,2.9892,2.3171,2.3616,4.0964,3.7581,3.1999,2.3302,1.9221,3.3674,2.0979,1.8322,4.1591,2.2492,3.6423,3.7658,2.2287,2.5712,2.8799,2.4744,3.4963,3.2214,3.3175,1.9204,3.3055,2.241,3.1291,3.788,2.5055,3.1488,3.461,2.8006,2.9723,1.9338,2.4465,2.8733,2.7043,2.7586,3.0075,2.6162,4.8017,3.6801,1.8888,2.2174,2.3515,2.8993,2.7767,2.7087,4.3036,2.5788,3.3162,3.0948,3.4,4.3246,2.8534,4.2652,2.9396,3.3235,4.6538,1.8939,4.3199,3.4346,2.5219,2.8903,2.9624,2.3389,3.9318,3.0608,3.4551,3.5684,3.2342,2.846,4.6134,2.2976,4.7985,4.3529,3.2434,4.3428,2.9123,4.0803,3.47,2.6298,2.7848,2.8202,2.3626,2.4769,3.0614,2.611,2.1589,2.0499,4.3605,4.1594,2.6499,3.692,3.377,3.4183,3.3364,3.6076,3.1882,3.6453,2.8906,2.9169,2.9607,3.0652,3.0011,3.1332,2.4461,2.4688,2.9445,2.9669,4.1169,4.9435,2.1957,3.1949,2.8911,2.7403,3.2444,3.0648
1.5069,2.1411,1.7304,2.4962,1.216,1.9526,2.0105,1.8247,2.0503,1.3566,1.6326,3.1625,1.5268,1.4894,2.0366,1.7209,1.6149,1.5302,1.9133,1.5638,1.6199,1.6251,1.3647,2.3987,1.1306,2.3311,2.1322,1.5296,1.5576,1.1487,1.9466,1.8629,1.716,2.464,2.2719,1.6694,1.4112,1.6911,2.2934,2.1369,1.8792,2.0209,2.3383,1.8045,1.296,2.0773,0,1.097,1.9014,1.9767,2.0179,2.0423,2.054,2.4262,1.1563,1.3349,2.2447,3.0495,1.6198,4.6487,3.3985,2.6408,2.6028,2.6379,3.0661,3.449,1.7806,1.8851,2.9613,3.7449,2.6694,2.637,2.2873,2.1415,2.3124,2.6881,2.7849,2.8984,2.9873,2.1095,3.7167,1.7005,2.5997,2.5396,2.8869,1.7188,2.8079,2.9746,2.792,3.0155,3.4031,3.2209,3.9933,2.0335,2.7662,2.5273,2.2124,1.6183,2.3586,2.012,2.9366,2.5933,2.2565,1.9889,2.3685,2.5195,1.6201,2.2482,3.2662,2.0814,1.869,2.0807,2.8666,3.7532,2.2945,3.3028,2.5723,3.1919,4.0874,2.1068,2.0401,2.8629,3.2672,1.4898,2.2591,2.7671,2.5453,3.1829,3.0677,2.4753,2.8683,3.863,4.5146,2.1046,3.7206,3.7142,2.9701,3.4018,3.3482,3.3552,3.3478,3.8295,2.6775,2.6659,2.9315,1.9489,4.2394,3.6823,3.3796,3.4182,3.0198,3.5581,4.0897,3.3668,3.6103,2.8347,3.7103,4.9491,3.857,3.4132,2.4384,3.6645,2.5109,3.8283,4.2564,3.1559,3.1868,2.7817,2.7909,2.1926,3.7494,3.6869,3.6971,3.9921,3.4598,3.5601,3.1498,2.8896
0.54246,1.9268,2.4017,1.6042,1.8795,1.9069,1.4838,2.3178,1.5206,0.9375,2.6398,2.103,1.4668,1.7451,1.5669,1.7183,1.0753,1.8957,1.1034,1.2635,0.97498,2.4884,1.0282,2.7075,1.6675,2.6285,1.804,1.2736,0.84576,1.7904,1.1365,1.9823,1.8603,2.799,1.8069,2.0819,1.8661,1.7797,2.2973,2.2118,1.6349,1.5326,1.2236,1.7853,1.2142,2.372,1.097,0,0.82272,2.8911,2.3714,1.9429,0.95737,1.7539,1.1232,0.78034,1.4213,2.9094,1.4739,4.0212,3.2374,2.7792,2.6636,1.53,2.6675,2.5165,1.0769,2.064,2.4853,2.0131,2.5297,2.0283,1.4837,1.9027,2.3036,2.9866,2.1701,2.9111,1.7031,1.891,2.4512,1.7781,2.9567,3.0524,1.7211,2.2713,2.7264,2.7522,2.6943,2.5253,3.7259,3.1355,3.8708,1.3335,2.0537,2.4357,1.9856,1.2262,1.1385,2.2837,2.7511,2.8512,2.0108,2.441,2.2345,2.9402,2.1064,2.0359,2.727,1.5816,2.0926,2.762,3.4336,3.0722,2.6835,3.7128,2.5537,2.5517,3.2225,1.8361,2.2247,3.3208,3.6752,2.5753,2.403,2.8377,2.4883,4.1198,2.1282,2.286,2.334,3.4461,2.9519,2.4324,3.0534,3.3748,3.0601,4.4033,3.6036,3.3445,4.1291,3.0833,3.5146,3.3696,2.1418,2.4616,4.529,4.0806,2.3451,3.4076,2.9133,2.5445,2.9127,2.8766,3.5864,3.0671,4.0766,4.8469,2.9993,3.7716,3.4484,2.8175,3.1072,2.4876,4.2427,2.8599,3.1606,3.0836,3.1032,2.9248,4.4457,3.3714,2.5642,3.7519,2.8511,3.9235,2.5464,2.8087
0.93951,2.5136,1.7436,1.1368,2.4805,1.4355,1.2296,1.3561,1.1008,1.0512,2.8235,1.1351,1.7061,1.5615,1.0851,1.6536,0.97805,1.6587,1.139,1.5571,1.2153,2.5596,1.0145,2.7431,2.5641,2.0609,1.8126,1.4177,0.88882,1.7434,0.64744,1.5549,1.5127,2.2088,1.2718,1.278,2.12,1.6582,2.1811,2.0656,1.2873,1.2677,1.1202,1.6748,1.4695,2.4057,1.9014,0.82272,0,2.0708,1.754,2.1104,1.5552,1.4329,1.5036,0.6631,0.64093,1.434,1.1099,2.8248,2.5333,2.4767,1.9452,1.0246,2.3224,1.2229,2.3267,2.5351,2.5563,1.7871,1.9698,1.8067,2.1007,1.7467,2.1742,2.9675,1.8647,2.7007,1.533,1.3195,2.4138,2.1681,2.4118,3.532,2.054,2.9216,2.3427,1.9041,2.0969,2.2623,2.8829,3.1334,2.7363,1.7263,2.1405,3.335,2.4382,1.8298,1.6979,1.5299,2.7919,2.3822,1.9472,2.9955,2.7521,2.2508,3.0406,2.1625,2.6228,2.1591,2.3686,2.3862,2.8979,1.7699,3.1001,2.496,2.127,1.5919,3.1069,1.7212,2.2765,3.474,3.1115,2.758,1.996,2.2282,2.3943,2.9514,2.378,2.6019,2.0095,2.442,2.0998,2.366,2.5532,2.7377,2.8492,3.4409,2.5994,3.0292,3.105,1.7641,3.3196,2.4157,2.4448,2.6203,3.3463,3.1173,2.002,3.2464,2.7353,2.3566,1.7426,1.7874,2.6439,2.848,2.6819,3.112,2.3692,2.4948,3.244,1.6344,3.3642,2.3751,2.7223,2.6983,2.0514,2.6341,2.4225,2.6932,3.4179,2.848,1.6046,3.1174,2.4494,3.39,2.5925,2.1027
2.7104,3.0767,1.7622,2.3282,2.8785,2.2314,2.1799,0.77975,1.8209,1.5538,1.7163,2.138,2.7278,1.3129,2.1142,1.8204,2.5495,1.6195,2.0388,2.4617,1.89,2.8805,1.9894,1.9359,2.5752,1.7746,1.9082,2.0428,3.1404,2.188,1.9285,1.9017,1.4782,2.4943,2.4806,0.86531,1.5149,1.9012,2.2625,3.0948,2.4654,3.0144,3.1267,2.3039,1.4898,1.9282,1.9767,2.8911,2.0708,0,1.3984,2.5939,2.8608,3.7496,2.3822,1.8966,1.968,1.7449,1.7214,4.3393,3.1707,2.7833,2.2438,2.1991,3.4766,2.6601,4.2172,2.4025,3.2622,4.1245,2.2841,3.1966,4.5923,2.5899,2.0658,3.3878,2.2527,3.1321,2.8897,2.8716,3.8688,2.3825,2.7724,3.6532,3.6875,2.8588,3.2295,3.0699,2.2829,3.2503,3.0715,3.5063,2.4898,3.0117,2.7774,4.0394,3.3497,2.6458,3.7352,2.7032,4.5213,2.3806,3.1222,2.8006,3.5711,2.377,3.0204,3.1713,3.3415,3.017,3.604,2.3943,4.0978,3.1609,2.8743,2.6431,2.459,2.5903,5.6974,2.6087,3.7317,3.1584,3.9894,3.4124,3.2407,2.1455,3.4985,2.6635,5.1225,4.9072,3.2506,2.7477,5.1882,3.0093,4.5106,3.8492,4.2962,4.1418,3.1243,4.2347,2.9244,2.6002,3.8177,3.0579,3.7691,3.6502,3.9469,3.4038,3.9214,3.2336,4.6142,5.1704,3.3876,3.2986,2.8378,4.2321,2.7078,3.1689,3.7638,3.0512,2.9172,3.6195,3.893,4.6632,3.3027,5.1811,2.6306,2.5979,3.1786,3.4437,2.8505,4.3372,2.8928,4.5879,4.3023,3.3806,4.375,3.1209
2.2431,3.1646,1.733,2.2767,2.68,1.1301,1.9136,1.386,2.5673,1.4314,1.1665,2.2294,2.7171,1.7021,1.5367,1.79,1.9113,1.7792,2.3559,2.403,2.2237,2.4295,2.4887,1.8128,2.9106,2.5257,1.8276,2.0781,3.3701,1.4444,1.5211,1.1314,1.934,2.4974,2.7308,1.2685,2.4345,1.4966,3.1003,1.8296,2.5201,1.9676,2.0157,2.6145,1.2696,2.4655,2.0179,2.3714,1.754,1.3984,0,1.6762,2.7527,2.6716,1.7436,1.4201,2.2728,1.0438,1.4879,2.8978,3.6098,3.0457,2.3826,1.6797,3.2253,2.3921,2.4951,2.0747,3.449,2.8637,2.5565,2.1807,4.3905,2.891,2.0613,3.2328,1.6091,2.8553,2.8082,2.1933,3.0475,2.0697,2.7761,3.8491,2.6738,2.3971,3.7992,3.3241,2.5102,2.3925,2.6345,3.247,3.3575,2.4184,2.4334,3.0574,3.4003,2.7474,2.2035,1.504,2.2132,3.1363,2.5862,2.4533,2.1215,3.2267,2.6232,3.0078,2.8353,2.7054,2.2714,1.8596,3.6642,2.6163,2.6939,2.8945,2.2767,2.7457,3.9695,2.2213,2.9165,4.3795,3.029,2.607,2.469,1.8827,2.8222,2.5677,3.3203,3.5797,2.7763,3.0461,3.7972,2.9179,3.497,4.0716,4.5242,4.3142,3.1403,3.5331,3.9077,2.7558,4.1034,2.3489,3.4624,2.8657,3.6507,3.3821,3.5256,3.6252,4.2076,3.6457,2.9346,3.7992,3.2296,3.9854,3.6237,3.9335,3.5429,2.4542,3.25,3.7253,3.7126,3.834,2.6404,3.7033,2.6581,2.9378,2.2635,2.8289,3.2459,4.0245,3.2647,4.5239,3.6991,2.7256,3.6523,3.778
1.1509,1.3266,3.412,1.9939,1.45,1.1585,2.2595,2.1423,2.8724,1.1801,1.8032,2.131,2.1314,2.736,2.0029,1.2305,0.85231,0.9758,1.248,2.114,1.8648,2.4129,2.1753,1.176,1.5886,1.721,1.6589,2.674,3.207,2.9084,1.9175,2.3833,2.0952,3.1538,3.3231,1.9428,2.9342,1.4813,2.8408,2.3163,2.3282,2.0021,1.6436,3.2438,1.9802,2.5126,2.0423,1.9429,2.1104,2.5939,1.6762,0,1.6351,2.2641,2.6651,1.2705,2.8336,2.1496,1.7796,5.5087,3.9532,3.4518,2.616,2.3012,2.6355,2.0985,1.5767,2.5127,2.891,3.3227,2.4944,2.6907,3.0549,3.568,1.6588,3.4886,3.0475,3.9463,3.0075,2.097,2.2382,1.5053,2.127,3.3542,2.4281,2.7869,3.2815,3.0435,2.3408,2.4973,3.0369,3.3867,4.0823,1.8558,2.7482,2.0595,2.6456,2.9661,2.525,2.9391,1.8052,3.1506,2.0286,2.5535,1.4295,3.8849,2.0709,1.8465,2.0016,2.6256,3.3095,3.3162,3.241,3.4878,2.521,3.4392,3.0061,2.2557,4.0152,3.1259,3.1723,4.0409,2.788,2.7044,2.8021,2.2198,3.3898,3.5451,3.2277,2.609,3.2054,2.5487,3.8392,3.3668,3.9219,4.3429,4.4017,3.6345,3.8862,2.5394,4.1374,3.4199,2.7862,2.3635,3.3679,3.1404,4.496,4.6275,3.5764,3.6705,4.5477,4.0437,3.536,4.4904,3.4134,3.9513,5.0723,4.3639,3.7752,4.5129,3.0016,3.577,2.7378,3.1774,3.9758,3.2995,2.6432,3.4438,2.4377,3.7712,4.7342,5.363,3.1199,4.881,4.2284,2.8275,2.5973,3.1704
0.87731,2.4213,4.0685,2.0474,2.48,1.6587,1.5722,2.7156,2.2924,1.1466,2.4253,2.4507,2.6937,2.2868,2.5903,1.1016,1.2075,1.6121,0.8001,1.6801,1.5652,3.5289,2.0765,2.654,1.8309,2.6159,1.5427,2.2997,2.0853,2.894,1.534,2.9365,2.2895,3.275,2.104,3.0557,2.9781,2.0684,2.5772,2.398,2.5198,2.7696,1.6408,2.6837,1.5898,1.8353,2.054,0.95737,1.5552,2.8608,2.7527,1.6351,0,2.2624,2.0297,1.2413,2.2096,3.2249,1.2645,5.4676,4.2474,3.4352,2.6601,1.5643,2.9211,2.5139,1.7675,3.1894,2.1482,2.7098,2.9121,2.2702,3.5936,2.8797,2.9349,4.2961,2.9251,4.2231,2.0316,2.3776,2.8834,2.3906,3.5238,3.4523,2.8406,3.5637,3.1336,3.852,2.6645,3.6586,3.4552,3.986,4.6353,1.5241,2.5653,2.6328,2.8507,2.2061,1.9083,3.0844,3.6516,3.4816,2.1049,3.0865,2.9145,3.6442,2.804,2.8866,3.222,1.8211,3.4029,4.0598,3.6373,4.0309,2.8975,4.3857,3.6953,3.2151,3.9597,2.7812,3.6259,3.6644,3.9865,4.0526,3.2509,3.2594,3.3525,4.7814,3.4849,3.3795,3.4697,3.5522,4.1915,3.5381,4.3946,3.9421,4.3582,5.2476,3.728,3.556,4.606,3.9391,3.6826,3.5162,2.517,3.6214,5.4322,4.1114,2.3496,3.853,5.3052,4.115,3.646,4.0006,3.3825,3.4467,4.8481,4.3657,3.52,4.4039,3.934,2.9807,3.4366,2.9825,4.1538,3.6074,3.7404,4.165,3.7838,4.3985,5.7404,5.0357,2.7886,4.0016,3.7237,3.6512,2.9439,3.5398
1.5513,2.3583,2.6835,1.7554,2.3103,1.4783,2.9764,2.075,2.128,2.1251,3.468,2.4748,1.9759,2.9673,1.6207,2.0524,0.6382,2.0121,1.7949,1.9014,2.7341,3.0683,1.9528,3.4129,2.7756,2.8534,2.2708,2.2993,2.3262,1.9819,2.0444,1.7717,1.7532,1.6386,2.4983,2.4807,3.2466,1.5078,2.5148,1.3379,1.6395,1.1718,1.0429,3.1956,2.0557,2.9382,2.4262,1.7539,1.4329,3.7496,2.6716,2.2641,2.2624,0,1.2507,1.9367,1.8598,2.3181,2.1131,3.7803,2.591,3.3135,3.06,2.742,3.8732,2.2173,2.6316,3.0877,2.8557,2.6457,2.9894,2.5105,2.3357,2.6012,3.381,3.0506,3.164,3.5154,2.8793,1.7586,3.0348,4.2364,2.5435,3.922,2.7225,3.2613,2.9501,3.4361,3.1265,3.006,3.6206,3.1607,3.8006,3.1903,3.7646,2.9297,3.0932,2.9514,2.4522,2.5146,2.4293,4.1871,2.0653,3.397,2.0812,3.7899,3.6231,2.3966,3.6758,3.3055,3.0363,3.0798,2.3783,2.8313,3.6606,3.7582,3.2999,2.9669,3.2696,3.027,1.8252,3.6634,2.333,3.4981,2.8554,3.0602,2.1386,3.7187,1.7855,3.2468,2.5927,4.0087,3.3687,2.789,3.506,3.303,3.8921,3.7317,3.5903,3.5499,3.5445,3.1114,2.7772,3.4236,3.7813,2.7005,4.1708,3.865,2.887,3.9396,2.7551,2.0741,3.2734,2.8838,3.5258,4.2877,3.6797,4.5266,2.2224,3.0066,3.9156,2.3697,3.8091,3.0142,3.4387,2.8243,2.8711,3.8434,2.8628,3.248,4.4623,3.732,2.7912,3.4433,2.4366,3.6591,3.2016,3.5474
1.4946,3.0482,2.0332,2.421,1.9902,1.88,2.0982,1.5682,1.6871,1.4116,1.9367,2.6559,1.9214,1.9133,2.079,1.8434,1.322,1.8816,2.2464,1.0582,2.1408,2.6137,1.6187,2.7157,1.7703,2.7572,1.6026,1.1806,1.8451,0.55255,1.4452,1.251,1.5024,1.5607,1.7292,1.931,1.7544,1.1141,1.9975,1.1442,2.2344,1.5791,1.4356,1.9301,0.85948,1.6126,1.1563,1.1232,1.5036,2.3822,1.7436,2.6651,2.0297,1.2507,0,1.5704,1.711,2.7108,1.5755,2.8148,2.5894,2.5627,2.2212,2.026,3.2962,2.9971,2.0682,1.7203,2.3776,2.1313,2.0774,1.4029,2.3797,1.4922,3.0798,2.5442,1.6452,2.2936,2.1397,1.9618,3.3964,2.9807,2.6679,2.6358,2.1277,1.6265,2.505,3.3308,2.7483,2.6226,3.0552,2.4483,3.3391,2.1214,2.4944,2.5237,2.0397,1.639,1.9574,1.8059,2.9199,3.0316,1.8716,1.9597,1.9638,2.5849,2.209,2.3214,3.8244,1.8104,1.9636,1.8086,2.5509,2.8589,2.4504,3.6357,2.2642,3.1602,3.1851,1.6401,1.9864,2.8248,2.6217,2.6057,2.4339,2.5042,1.8107,2.9725,1.6968,3.064,1.8347,3.7547,3.5672,1.6148,3.5931,3.2634,3.1042,4.3593,2.6825,3.8878,2.9322,2.8677,2.76,3.1316,2.4939,1.6952,3.6283,2.6667,2.3188,3.0305,2.4239,2.0716,2.7692,2.8365,3.0256,3.3333,3.0791,4.1999,2.5711,2.2155,3.2215,2.7539,3.1752,2.9749,2.6939,2.6404,2.8695,2.7244,2.2904,2.0205,3.4313,2.7403,2.7158,3.1314,2.1072,3.1596,3.1747,3.5756
1.0047,1.9951,1.6672,1.7053,2.0107,1.0383,0.70789,1.3502,2.1248,0.85496,1.5462,1.5403,1.8621,1.4748,1.6125,0.75336,0.86822,1.3643,0.87599,1.9372,0.60253,1.6579,1.2265,1.8884,1.5761,1.4733,1.6519,1.4031,1.3622,1.6783,0.86576,1.5109,1.5305,2.7381,1.0552,1.2348,1.8965,1.7183,2.2436,2.2617,1.4152,1.7172,1.7098,1.8992,1.2164,2.5302,1.3349,0.78034,0.6631,1.8966,1.4201,1.2705,1.2413,1.9367,1.5704,0,1.6783,1.3667,0.71625,3.6001,3.3577,2.5265,2.2731,1.1514,1.8177,1.5918,1.9422,2.0318,2.3981,1.777,2.1266,1.935,2.3002,1.6137,1.2153,2.8277,1.8722,2.6486,1.5273,1.2894,2.067,1.0734,2.1918,3.4231,1.954,2.6885,2.6408,2.1008,1.6642,2.0553,2.324,2.9323,3.2704,1.4147,1.9082,2.1706,1.6852,1.5977,1.2949,2.0464,1.9204,2.1234,1.7775,2.557,2.149,2.4527,1.8683,2.0014,1.7137,1.5973,2.2409,1.924,3.163,2.3412,1.9207,2.8646,2.2032,1.8171,2.9549,1.7898,1.8776,3.317,2.8172,2.5687,2.2947,2.2342,2.0118,2.9642,2.7017,2.4483,1.9801,2.3832,2.1659,2.223,2.5731,2.5266,3.3251,3.3217,2.8282,1.9217,3.3755,2.3018,3.0636,2.1101,1.9699,2.2919,3.7074,3.2645,2.206,3.0751,3.0405,2.5272,2.5014,2.9435,2.5149,2.5652,3.2991,3.2934,2.8134,2.8786,3.0084,2.3188,2.5625,2.2974,3.0273,2.7888,2.5608,3.0333,2.2142,2.2035,3.096,3.0388,2.3909,3.2977,2.5971,2.6109,2.3522,2.1587
1.1475,2.5301,2.1558,0.68273,2.5729,2.4335,2.6789,1.3028,0.45262,1.1861,3.7698,2.0833,1.4745,2.3963,1.261,2.7696,1.6516,2.0726,2.0399,1.1265,1.8237,2.9376,0.77288,3.3699,3.0206,2.4983,2.5688,1.6218,1.5187,2.2347,1.6019,1.7102,2.11,1.8969,2.4966,1.3371,2.4429,1.9732,2.3066,1.8891,1.2076,1.578,0.94425,1.4548,1.8278,2.4225,2.2447,1.4213,0.64093,1.968,2.2728,2.8336,2.2096,1.8598,1.711,1.6783,0,2.1384,1.7243,3.2846,2.6797,2.9231,1.8518,1.6404,3.7469,1.6695,2.9907,2.8262,3.4732,2.4621,2.488,2.7359,2.532,2.3518,2.3885,3.8023,2.7024,3.7114,2.1444,2.3506,3.4359,3.3493,3.1947,4.3322,2.3833,2.894,3.0642,2.6003,3.0048,3.4178,4.3879,3.7198,3.3033,2.6332,2.9715,4.2341,3.1936,2.3729,2.904,2.2338,3.8229,2.8977,2.6375,3.105,3.5118,2.766,4.2461,2.8313,3.5187,3.118,2.323,2.8678,3.3646,2.2729,4.0133,2.7979,1.8678,1.5942,4.2693,2.4816,2.7422,3.3498,4.1012,3.1101,2.0989,2.5232,3.1584,3.8029,3.0662,3.9454,2.2948,2.7951,3.7125,2.8855,3.7322,4.172,3.8783,4.1366,3.6231,4.7513,3.4644,2.5299,4.0211,3.6079,3.9852,3.7596,4.5929,3.7559,3.3562,3.8802,3.3936,3.4819,2.1212,2.0762,3.5097,4.5614,2.9268,4.1672,3.3011,3.3733,3.4307,2.1984,4.4936,3.6017,3.546,4.3763,2.382,3.0945,3.4303,3.7236,4.1802,3.9369,2.07,4.189,3.9849,4.4664,4.0517,3.133
2.643,2.9712,1.4542,1.8097,3.2906,1.1338,1.7868,0.83761,2.7199,2.0123,2.2346,1.5329,3.0003,1.9318,1.4705,1.7337,1.7528,2.2238,2.0728,3.2399,1.8545,2.3534,2.3021,2.1214,3.728,1.7622,2.099,2.2719,3.1727,2.4655,1.6476,1.2821,1.7222,2.3584,2.2999,0.98292,2.5101,1.9669,3.4075,2.3749,2.0785,1.6306,2.1597,2.8042,1.9055,3.1766,3.0495,2.9094,1.434,1.7449,1.0438,2.1496,3.2249,2.3181,2.7108,1.3667,2.1384,0,1.8872,2.9183,3.0667,3.1018,2.9055,1.8851,3.1038,1.8108,4.1034,2.6383,3.2743,3.0576,3.0569,2.8128,4.1821,2.7664,1.7426,3.5096,2.0871,2.6569,3.0582,1.74,2.4861,2.5991,2.6919,4.78,3.0469,3.5749,4.1857,2.7593,2.0638,2.0147,2.7123,3.3097,2.6686,3.1605,2.7771,3.9949,3.7199,3.3276,2.4158,2.2844,2.3505,3.482,2.7451,3.5829,2.5876,3.1193,3.5805,3.1168,2.334,3.6624,3.6456,1.8471,3.9698,2.0786,2.8367,2.8475,2.5172,2.0912,3.7253,2.5549,2.6868,4.593,2.6518,3.3623,3.2046,1.923,2.7406,2.565,3.7133,3.9684,2.7378,2.5474,2.7889,3.3103,2.8102,3.1515,4.5419,3.4103,3.1852,2.5347,3.689,1.6461,4.184,2.2023,3.8462,3.4256,3.122,3.5044,3.5366,3.6932,4.0233,3.6111,2.7062,3.5428,3.3835,4.3324,3.0334,3.1896,3.2642,2.9003,3.7361,2.7618,3.8985,3.2438,2.8218,4.023,2.5354,3.4594,2.6968,2.8574,2.4936,3.7602,2.7861,3.9296,3.2811,2.8801,3.9141,2.8813
